"sector_id","sector_nombre","variable_id","actividad_producto_nombre","indicador","unidad_de_medida","fuente","frecuencia_nombre","cobertura_nombre","alcance_tipo","alcance_id","alcance_nombre","indice_tiempo","valor"
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1997-04-01,164.523
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1997-05-01,169.577
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1997-06-01,164.12
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1997-07-01,178.793
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1997-08-01,176.575
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1997-09-01,182.656
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1997-10-01,187.443
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1997-11-01,173.385
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1997-12-01,192.112
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1998-01-01,187.241
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1998-02-01,164.239
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1998-03-01,176.651
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1998-04-01,157.956
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1998-05-01,175.544
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1998-06-01,179.484
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1998-07-01,187.887
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1998-08-01,177.516
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1998-09-01,172.867
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1998-10-01,175.134
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1998-11-01,176.08
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1998-12-01,190.988
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1999-01-01,171.997
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1999-02-01,138.916
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1999-03-01,150.116
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1999-04-01,157.899
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1999-05-01,170.538
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1999-06-01,156.866
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1999-07-01,169.53
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1999-08-01,175.184
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1999-09-01,176.991
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1999-10-01,180.447
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1999-11-01,173.491
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",1999-12-01,163.778
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2000-01-01,175.477
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2000-02-01,168.544
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2000-03-01,200.045
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2000-04-01,176.538
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2000-05-01,164.395
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2000-06-01,182.139
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2000-07-01,185.785
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2000-08-01,182.241
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2000-09-01,185.974
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2000-10-01,196.038
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2000-11-01,187.505
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2000-12-01,181.029
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2001-01-01,174.373
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2001-02-01,166.364
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2001-03-01,185.623
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2001-04-01,170.073
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2001-05-01,191.235
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2001-06-01,175.641
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2001-07-01,168.584
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2001-08-01,92.923
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2001-09-01,144.636
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2001-10-01,153.512
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2001-11-01,149.449
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2001-12-01,143.079
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2002-01-01,145.22
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2002-02-01,158.058
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2002-03-01,147.359
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2002-04-01,187.833
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2002-05-01,185.446
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2002-06-01,191.15
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2002-07-01,201.848
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2002-08-01,183.079
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2002-09-01,188.181
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2002-10-01,199.741
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2002-11-01,181.644
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2002-12-01,204.217
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2003-01-01,189.317
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2003-02-01,183.432
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2003-03-01,208.323
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2003-04-01,208.613
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2003-05-01,207.636
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2003-06-01,205.356
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2003-07-01,204.612
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2003-08-01,214.518
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2003-09-01,195.06
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2003-10-01,207.357
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2003-11-01,187.749
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2003-12-01,192.13
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2004-01-01,191.848
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2004-02-01,185.761
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2004-03-01,178.999
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2004-04-01,170.726
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2004-05-01,196.272
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2004-06-01,191.833
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2004-07-01,188.899
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2004-08-01,189.8
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2004-09-01,208.2
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2004-10-01,234.3
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2004-11-01,231
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2004-12-01,224.536
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2005-01-01,231.5
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2005-02-01,203.3
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2005-03-01,229
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2005-04-01,222.9
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2005-05-01,230.5
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2005-06-01,216.5
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2005-07-01,228.3
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2005-08-01,228.9
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2005-09-01,193.3
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2005-10-01,205
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2005-11-01,218.9
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2005-12-01,237.533
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2006-01-01,232.2
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2006-02-01,207
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2006-03-01,237.6
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2006-04-01,232.9
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2006-05-01,241.5
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2006-06-01,232.3
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2006-07-01,200.6
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2006-08-01,189.1
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2006-09-01,199.2
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2006-10-01,257.8
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2006-11-01,120.7
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2006-12-01,131.177
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2007-01-01,136.337
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2007-02-01,198.413
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2007-03-01,228.082
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2007-04-01,243.08
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2007-05-01,236.076
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2007-06-01,235.084
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2007-07-01,143.61
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2007-08-01,239.728
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2007-09-01,240.436
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2007-10-01,229.274
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2007-11-01,228.907
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2007-12-01,234.162
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2008-01-01,227.011
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2008-02-01,218.025
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2008-03-01,242.083
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2008-04-01,237.244
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2008-05-01,230.987
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2008-06-01,230.896
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2008-07-01,244.638
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2008-08-01,243.463
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2008-09-01,247.599
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2008-10-01,189.592
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2008-11-01,130.78
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2008-12-01,138.927
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2009-01-01,145.922
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2009-02-01,136.487
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2009-03-01,154.51
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2009-04-01,142.471
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2009-05-01,152.09
26,"Industrias Metálicas Básicas, Siderurgia y aluminio",450,"Arrabio","Producción","miles de tn","Cámara Argentina del Acero","Mensual","Nacional","PAIS","200","Argentina",2009-06-01,149.304
