fecha_acta,acta_numero,acta_periodo,superficie,etapa,long,lat,calle_nombre,calle_altura,barrio,comuna,codigo_postal,codigo_postal_argentino
2019-01-22,179615,2018,0.0,Estructura en elevación,-58.414594,-34.594365,"BRAVO, MARIO 1346",1346,Palermo,Comuna 14,1175.0,C1175ABZ
2019-04-12,200011,2019,0.0,Estructura en elevación,-58.414594,-34.594365,"BRAVO, MARIO 1346",1346,Palermo,Comuna 14,1175.0,C1175ABZ
2019-04-12,190710,2019,0.0,Estructura en elevación,-58.414594,-34.594365,"BRAVO, MARIO 1346",1346,Palermo,Comuna 14,1175.0,C1175ABZ
2019-04-22,52454,2018,0.0,Estructura en elevación,-58.414594,-34.594365,"BRAVO, MARIO 1346",1346,Palermo,Comuna 14,1175.0,C1175ABZ
2019-05-16,199411,2019,0.0,Otros,-58.415259,-34.595946000000005,"BRAVO, MARIO 1160",1160,Palermo,Comuna 14,1175.0,C1175ABV
2019-01-17,176159,2018,0.0,Excavación,-58.415385,-34.596242,"BRAVO, MARIO 1136",1136,Palermo,Comuna 14,1175.0,C1175ABV
2019-02-27,181260,2019,0.0,Excavación,-58.415385,-34.596242,"BRAVO, MARIO 1136",1136,Palermo,Comuna 14,1175.0,C1175ABV
2019-04-12,189787,2019,0.0,Excavación,-58.415385,-34.596242,"BRAVO, MARIO 1136",1136,Palermo,Comuna 14,1175.0,C1175ABV
2019-04-23,198981,2019,0.0,Inicio de Obra,-58.415798,-34.597216,"BRAVO, MARIO 1068",1068,Palermo,Comuna 14,1175.0,C1175ABT
2019-02-12,177604,2018,0.0,Albañilería,-58.438151,-34.604699,BRAVARD 1111,1111,Villa Crespo,Comuna 15,1414.0,C1414BXA
2019-04-04,186606,2019,0.0,Albañilería,-58.438151,-34.604699,BRAVARD 1111,1111,Villa Crespo,Comuna 15,1414.0,C1414BXA
2019-02-12,186607,2019,0.0,Albañilería,-58.438151,-34.604699,BRAVARD 1111,1111,Villa Crespo,Comuna 15,1414.0,C1414BXA
2019-05-09,197630,2019,0.0,Albañilería,-58.438151,-34.604699,BRAVARD 1111,1111,Villa Crespo,Comuna 15,1414.0,C1414BXA
2019-06-05,208627,2019,0.0,Albañilería,-58.438072,-34.604782,BRAVARD 1105,1105,Villa Crespo,Comuna 15,1414.0,C1414BXA
2019-02-06,173088,2018,0.0,Hormigon,-58.365837,-34.62511,BRASIL AV. 75,75,San Telmo,Comuna 1,1063.0,C1063AAA
2019-04-04,185036,2019,0.0,Hormigon,-58.365837,-34.62511,BRASIL AV. 75,75,San Telmo,Comuna 1,1063.0,C1063AAA
2019-02-07,185037,2019,0.0,Hormigon,-58.365837,-34.62511,BRASIL AV. 75,75,San Telmo,Comuna 1,1063.0,C1063AAA
2019-04-04,197873,2019,0.0,Hormigon,-58.365837,-34.62511,BRASIL AV. 75,75,San Telmo,Comuna 1,1063.0,C1063AAA
2019-02-06,173087,2018,0.0,Terminaciones,-58.367501,-34.625129,BRASIL AV. 171,171,San Telmo,Comuna 1,1063.0,C1063AAC
2019-04-01,185030,2019,0.0,Terminaciones,-58.367501,-34.625129,BRASIL AV. 171,171,San Telmo,Comuna 1,1063.0,C1063AAC
2019-02-07,185031,2019,0.0,Terminaciones,-58.367501,-34.625129,BRASIL AV. 171,171,San Telmo,Comuna 1,1063.0,C1063AAC
2019-06-04,197180,2019,0.0,Terminaciones,-58.367501,-34.625129,BRASIL AV. 171,171,San Telmo,Comuna 1,1063.0,C1063AAC
2019-04-01,194222,2019,0.0,Otros,-58.372186,-34.625396,BRASIL 469,469,San Telmo,Comuna 1,1154.0,C1154AAE
2019-03-22,167292,2018,0.0,Terminaciones,-58.403574,-34.632868,BRASIL 2840,2840,Parque Patricios,Comuna 4,1260.0,C1260AAX
2019-05-02,194905,2019,0.0,Terminaciones,-58.403574,-34.632868,BRASIL 2840,2840,Parque Patricios,Comuna 4,1260.0,C1260AAX
2019-02-21,173264,2018,0.0,Terminaciones,-58.387728,-34.62873,BRASIL 1573,1573,Constitución,Comuna 1,1154.0,C1154ABA
2019-05-17,54080,2018,0.0,Terminaciones,-58.387728,-34.62873,BRASIL 1573,1573,Constitución,Comuna 1,1154.0,C1154ABA
2019-04-29,185840,2019,0.0,Demolición,-58.36662800000001,-34.637012,BRANDSEN E IRALA,0,-,-,,
2019-02-18,185831,2019,0.0,Excavación,-58.36545699999999,-34.636823,BRANDSEN 923,923,Boca,Comuna 4,1161.0,C1161ABA
2019-04-09,187895,2019,0.0,Excavación,-58.36545699999999,-34.636823,BRANDSEN 923,923,Boca,Comuna 4,1161.0,C1161ABA
2019-04-22,198906,2019,0.0,Excavación,-58.36545699999999,-34.636823,BRANDSEN 923,923,Boca,Comuna 4,1161.0,C1161ABA
2019-06-05,201573,2019,0.0,Excavación,-58.36545699999999,-34.636823,BRANDSEN 923,923,Boca,Comuna 4,1161.0,C1161ABA
2019-06-05,211327,2019,0.0,Excavación,-58.36545699999999,-34.636823,BRANDSEN 923,923,Boca,Comuna 4,1161.0,C1161ABA
2019-02-20,186260,2019,0.0,Otros,-58.365446,-34.636911,BRANDSEN 900,900,Boca,Comuna 4,1161.0,C1161AAR
2019-01-03,172134,2018,0.0,Demolición,-58.36438,-34.636469,BRANDSEN 805,805,Boca,Comuna 4,1161.0,C1161AAQ
2019-01-23,179016,2018,0.0,Demolición,-58.36438,-34.636469,BRANDSEN 805,805,Boca,Comuna 4,1161.0,C1161AAQ
2019-02-28,182189,2019,0.0,Demolición,-58.36438,-34.636469,BRANDSEN 805,805,Boca,Comuna 4,1161.0,C1161AAQ
2019-04-09,190258,2019,0.0,Demolición,-58.36438,-34.636469,BRANDSEN 805,805,Boca,Comuna 4,1161.0,C1161AAQ
2019-03-01,190260,2019,0.0,Demolición,-58.36438,-34.636469,BRANDSEN 805,805,Boca,Comuna 4,1161.0,C1161AAQ
2019-05-28,192535,2019,0.0,Otros,-58.36438,-34.636469,BRANDSEN 805,805,Boca,Comuna 4,1161.0,C1161AAQ
2019-05-03,198784,2019,0.0,Demolición,-58.36438,-34.636469,BRANDSEN 805,805,Boca,Comuna 4,1161.0,C1161AAQ
2019-02-05,182574,2019,0.0,Submuración y bases,-58.371867,-34.637527,BRANDSEN 1429,1429,Barracas,Comuna 4,1287.0,C1287AAE
2019-03-18,184881,2019,0.0,Submuración y bases,-58.371867,-34.637527,BRANDSEN 1429,1429,Barracas,Comuna 4,1287.0,C1287AAE
2019-04-09,193676,2019,0.0,Submuración y bases,-58.371867,-34.637527,BRANDSEN 1429,1429,Barracas,Comuna 4,1287.0,C1287AAE
2019-04-09,198781,2019,0.0,Submuración y bases,-58.371867,-34.637527,BRANDSEN 1429,1429,Barracas,Comuna 4,1287.0,C1287AAE
2019-01-11,173045,2018,0.0,Otros,-58.368987,-34.637249,BRANDSEN 1167,1167,Boca,Comuna 4,1161.0,C1161ABE
2019-05-28,205723,2019,0.0,Terminaciones,-58.36737,-34.637153000000005,BRANDSEN 1046,1046,Boca,Comuna 4,1161.0,C1161ABD
2019-03-12,159099,2018,0.0,Terminaciones,-58.513243,-34.662201,BRAGADO 7280,7280,Mataderos,Comuna 9,1440.0,C1440ADV
2019-04-22,52085,2018,0.0,Terminaciones,-58.513243,-34.662201,BRAGADO 7280,7280,Mataderos,Comuna 9,1440.0,C1440ADV
2019-03-01,176973,2018,0.0,Demolición,-58.49136899999999,-34.643969,BRAGADO 4696,4696,Parque Avellaneda,Comuna 9,1407.0,C1407HBD
2019-04-11,190397,2019,0.0,Demolición,-58.49136899999999,-34.643969,BRAGADO 4696,4696,Parque Avellaneda,Comuna 9,1407.0,C1407HBD
2019-05-17,199517,2019,0.0,Demolición,-58.49136899999999,-34.643969,BRAGADO 4696,4696,Parque Avellaneda,Comuna 9,1407.0,C1407HBD
2019-02-14,171889,2018,0.0,Albañilería,-58.460395,-34.621493,BOYACA AV. 490,490,Flores,Comuna 7,1406.0,C1406BHH
2019-04-09,178288,2018,0.0,Albañilería,-58.460395,-34.621493,BOYACA AV. 490,490,Flores,Comuna 7,1406.0,C1406BHH
2019-05-21,198644,2019,0.0,Albañilería,-58.460395,-34.621493,BOYACA AV. 490,490,Flores,Comuna 7,1406.0,C1406BHH
2019-01-21,177775,2018,0.0,Albañilería,-58.45924100000001,-34.622838,BOYACA AV. 361,361,Flores,Comuna 7,1406.0,C1406BHE
2019-03-07,183064,2019,0.0,Albañilería,-58.45924100000001,-34.622838,BOYACA AV. 361,361,Flores,Comuna 7,1406.0,C1406BHE
2019-01-21,47111,2019,0.0,Albañilería,-58.45924100000001,-34.622838,BOYACA AV. 361,361,Flores,Comuna 7,1406.0,C1406BHE
2019-01-21,181651,2019,0.0,Albañilería,-58.45924100000001,-34.622838,BOYACA AV. 361,361,Flores,Comuna 7,1406.0,C1406BHE
2019-01-21,181656,2019,0.0,Albañilería,-58.45924100000001,-34.622838,BOYACA AV. 361,361,Flores,Comuna 7,1406.0,C1406BHE
2019-04-22,52285,2018,0.0,Albañilería,-58.45924100000001,-34.622838,BOYACA AV. 361,361,Flores,Comuna 7,1406.0,C1406BHE
2019-05-30,201339,2019,0.0,Albañilería,-58.45924100000001,-34.622838,BOYACA AV. 361,361,Flores,Comuna 7,1406.0,C1406BHE
2019-04-22,52286,2018,0.0,Albañilería,-58.45924100000001,-34.622838,BOYACA AV. 361,361,Flores,Comuna 7,1406.0,C1406BHE
2019-01-21,177152,2018,0.0,Albañilería,-58.459122,-34.623336,BOYACA AV. 310,310,Flores,Comuna 7,1406.0,C1406BHF
2019-02-18,47114,2019,0.0,Albañilería,-58.459122,-34.623336,BOYACA AV. 310,310,Flores,Comuna 7,1406.0,C1406BHF
2019-01-21,181729,2019,0.0,Albañilería,-58.459122,-34.623336,BOYACA AV. 310,310,Flores,Comuna 7,1406.0,C1406BHF
2019-01-21,181733,2019,0.0,Albañilería,-58.459122,-34.623336,BOYACA AV. 310,310,Flores,Comuna 7,1406.0,C1406BHF
2019-01-21,181734,2019,0.0,Albañilería,-58.459122,-34.623336,BOYACA AV. 310,310,Flores,Comuna 7,1406.0,C1406BHF
2019-04-09,191664,2019,0.0,Albañilería,-58.459122,-34.623336,BOYACA AV. 310,310,Flores,Comuna 7,1406.0,C1406BHF
2019-05-20,198660,2019,0.0,Albañilería,-58.459122,-34.623336,BOYACA AV. 310,310,Flores,Comuna 7,1406.0,C1406BHF
2019-02-08,178396,2018,0.0,Demolición,-58.458525,-34.6242,BOYACA AV. 244,244,Flores,Comuna 7,1406.0,C1406BHD
2019-03-21,185676,2019,0.0,Demolición,-58.458525,-34.6242,BOYACA AV. 244,244,Flores,Comuna 7,1406.0,C1406BHD
2019-05-08,194372,2019,0.0,Demolición,-58.458525,-34.6242,BOYACA AV. 244,244,Flores,Comuna 7,1406.0,C1406BHD
2019-01-28,170037,2018,0.0,Submuración y bases,-58.457985,-34.624981,BOYACA AV. 152,152,Flores,Comuna 7,1406.0,C1406BHB
2019-03-06,183132,2019,0.0,Submuración y bases,-58.457985,-34.624981,BOYACA AV. 152,152,Flores,Comuna 7,1406.0,C1406BHB
2019-03-28,181837,2019,0.0,Otros,-58.462059,-34.61907,BOYACA 736,736,Flores,Comuna 7,1406.0,C1406BHN
2019-02-21,178289,2018,0.0,Estructura en elevación,-58.461953,-34.619015999999995,BOYACA 731,731,Flores,Comuna 7,1406.0,C1406BHM
2019-04-11,188652,2019,0.0,Estructura en elevación,-58.461953,-34.619015999999995,BOYACA 731,731,Flores,Comuna 7,1406.0,C1406BHM
2019-05-30,207656,2019,0.0,Estructura en elevación,-58.461953,-34.619015999999995,BOYACA 731,731,Flores,Comuna 7,1406.0,C1406BHM
2019-02-14,178186,2018,0.0,Estructura en elevación,-58.461346,-34.619864,BOYACA 661,661,Flores,Comuna 7,1406.0,C1406BHK
2019-04-09,187180,2019,0.0,Estructura en elevación,-58.461346,-34.619864,BOYACA 661,661,Flores,Comuna 7,1406.0,C1406BHK
2019-05-22,198698,2019,0.0,Estructura en elevación,-58.461346,-34.619864,BOYACA 661,661,Flores,Comuna 7,1406.0,C1406BHK
2019-04-09,198701,2019,0.0,Estructura en elevación,-58.461346,-34.619864,BOYACA 661,661,Flores,Comuna 7,1406.0,C1406BHK
2019-04-09,198734,2019,0.0,Estructura en elevación,-58.461346,-34.619864,BOYACA 661,661,Flores,Comuna 7,1406.0,C1406BHK
2019-01-22,178037,2018,0.0,Estructura en elevación,-58.461418,-34.619959,BOYACA 654,654,Flores,Comuna 7,1406.0,C1406BHL
2019-03-08,181877,2019,0.0,Estructura en elevación,-58.461418,-34.619959,BOYACA 654,654,Flores,Comuna 7,1406.0,C1406BHL
2019-01-22,181878,2019,0.0,Estructura en elevación,-58.461418,-34.619959,BOYACA 654,654,Flores,Comuna 7,1406.0,C1406BHL
2019-01-22,181880,2019,0.0,Estructura en elevación,-58.461418,-34.619959,BOYACA 654,654,Flores,Comuna 7,1406.0,C1406BHL
2019-01-22,181883,2019,0.0,Estructura en elevación,-58.461418,-34.619959,BOYACA 654,654,Flores,Comuna 7,1406.0,C1406BHL
2019-04-23,47122,2018,0.0,Estructura en elevación,-58.461418,-34.619959,BOYACA 654,654,Flores,Comuna 7,1406.0,C1406BHL
2019-05-30,202502,2019,0.0,Estructura en elevación,-58.461418,-34.619959,BOYACA 654,654,Flores,Comuna 7,1406.0,C1406BHL
2019-01-28,49614,2018,0.0,Otros,-58.36954100000001,-34.599118,BOUCHARD 710,710,San Nicolas,Comuna 1,1106.0,C1106ABL
2019-06-10,207510,2019,0.0,Albañilería,-58.36920300000001,-34.600911,BOUCHARD 595,595,San Nicolas,Comuna 1,1106.0,C1106ABG
2019-03-29,191559,2019,0.0,Demolición,-58.369222,-34.601903,BOUCHARD 500,500,San Nicolas,Comuna 1,1106.0,C1106ABF
2019-05-06,196376,2019,0.0,Demolición,-58.369222,-34.601903,BOUCHARD 500,500,San Nicolas,Comuna 1,1106.0,C1106ABF
2019-01-08,175182,2018,0.0,Excavación,-58.421824,-34.582654,"BORGES, JORGE LUIS 2408",2408,Palermo,Comuna 14,1425.0,C1425FFJ
2019-02-28,179459,2018,0.0,Excavación,-58.421824,-34.582654,"BORGES, JORGE LUIS 2408",2408,Palermo,Comuna 14,1425.0,C1425FFJ
2019-04-08,190099,2019,0.0,Excavación,-58.421824,-34.582654,"BORGES, JORGE LUIS 2408",2408,Palermo,Comuna 14,1425.0,C1425FFJ
2019-02-28,190100,2019,0.0,Excavación,-58.421824,-34.582654,"BORGES, JORGE LUIS 2408",2408,Palermo,Comuna 14,1425.0,C1425FFJ
2019-01-31,177439,2018,0.0,Albañilería,-58.424992,-34.585351,"BORGES, JORGE LUIS 2129",2129,Palermo,Comuna 14,1425.0,C1425FFC
2019-03-26,183719,2019,0.0,Albañilería,-58.424992,-34.585351,"BORGES, JORGE LUIS 2129",2129,Palermo,Comuna 14,1425.0,C1425FFC
2019-05-21,195637,2019,0.0,Albañilería,-58.424992,-34.585351,"BORGES, JORGE LUIS 2129",2129,Palermo,Comuna 14,1425.0,C1425FFC
2019-06-04,207928,2019,0.0,Albañilería,-58.424992,-34.585351,"BORGES, JORGE LUIS 2129",2129,Palermo,Comuna 14,1425.0,C1425FFC
2019-01-10,173763,2018,0.0,Albañilería,-58.42639200000001,-34.586314,"BORGES, JORGE LUIS 1963",1963,Palermo,Comuna 14,1414.0,C1414DGG
2019-01-31,179917,2018,0.0,Albañilería,-58.42639200000001,-34.586314,"BORGES, JORGE LUIS 1963",1963,Palermo,Comuna 14,1414.0,C1414DGG
2019-03-12,183773,2019,0.0,Albañilería,-58.42639200000001,-34.586314,"BORGES, JORGE LUIS 1963",1963,Palermo,Comuna 14,1414.0,C1414DGG
2019-04-23,192188,2019,0.0,Albañilería,-58.42639200000001,-34.586314,"BORGES, JORGE LUIS 1963",1963,Palermo,Comuna 14,1414.0,C1414DGG
2019-01-10,175152,2018,0.0,Terminaciones,-58.43073100000001,-34.577504,BONPLAND 2434,2434,Palermo,Comuna 14,1425.0,C1425FWH
2019-02-19,179963,2018,0.0,Terminaciones,-58.43073100000001,-34.577504,BONPLAND 2434,2434,Palermo,Comuna 14,1425.0,C1425FWH
2019-04-03,187963,2019,0.0,Terminaciones,-58.43073100000001,-34.577504,BONPLAND 2434,2434,Palermo,Comuna 14,1425.0,C1425FWH
2019-05-28,197561,2019,0.0,Terminaciones,-58.43073100000001,-34.577504,BONPLAND 2434,2434,Palermo,Comuna 14,1425.0,C1425FWH
2019-04-03,197563,2019,0.0,Terminaciones,-58.43073100000001,-34.577504,BONPLAND 2434,2434,Palermo,Comuna 14,1425.0,C1425FWH
2019-02-19,179974,2018,0.0,Albañilería,-58.432092,-34.578839,BONPLAND 2287,2287,Palermo,Comuna 14,1425.0,C1425FWC
2019-01-10,173840,2018,0.0,Albañilería,-58.432092,-34.578839,BONPLAND 2287,2287,Palermo,Comuna 14,1425.0,C1425FWC
2019-04-04,187939,2019,0.0,Albañilería,-58.432092,-34.578839,BONPLAND 2287,2287,Palermo,Comuna 14,1425.0,C1425FWC
2019-04-23,52458,2018,0.0,Albañilería,-58.432092,-34.578839,BONPLAND 2287,2287,Palermo,Comuna 14,1425.0,C1425FWC
2019-04-04,197859,2019,0.0,Albañilería,-58.432092,-34.578839,BONPLAND 2287,2287,Palermo,Comuna 14,1425.0,C1425FWC
2019-01-10,173844,2018,0.0,Otros,-58.432428,-34.579132,BONPLAND 2251,2251,Palermo,Comuna 14,1425.0,C1425FWC
2019-01-23,179983,2018,0.0,Otros,-58.432428,-34.579132,BONPLAND 2251,2251,Palermo,Comuna 14,1425.0,C1425FWC
2019-02-25,182281,2019,0.0,Otros,-58.432428,-34.579132,BONPLAND 2251,2251,Palermo,Comuna 14,1425.0,C1425FWC
2019-03-07,182282,2019,0.0,Otros,-58.432428,-34.579132,BONPLAND 2251,2251,Palermo,Comuna 14,1425.0,C1425FWC
2019-04-22,191054,2019,0.0,Otros,-58.432428,-34.579132,BONPLAND 2251,2251,Palermo,Comuna 14,1425.0,C1425FWC
2019-03-15,190895,2019,0.0,Inicio de Obra,-58.435168,-34.581449,BONPLAND 1944,1944,Palermo,Comuna 14,1414.0,C1414CMZ
2019-04-30,193003,2019,0.0,Inicio de Obra,-58.435168,-34.581449,BONPLAND 1944,1944,Palermo,Comuna 14,1414.0,C1414CMZ
2019-01-24,49406,2018,0.0,Albañilería,-58.437895,-34.583761,BONPLAND 1646,1646,Palermo,Comuna 14,1414.0,C1414CMT
2019-01-23,172092,2018,0.0,Albañilería,-58.438788,-34.584533,BONPLAND 1548,1548,Palermo,Comuna 14,1414.0,C1414CMR
2019-03-07,182139,2019,0.0,Albañilería,-58.438788,-34.584533,BONPLAND 1548,1548,Palermo,Comuna 14,1414.0,C1414CMR
2019-05-10,191245,2019,0.0,Albañilería,-58.438788,-34.584533,BONPLAND 1548,1548,Palermo,Comuna 14,1414.0,C1414CMR
2019-02-07,182110,2019,0.0,Albañilería,-58.438788,-34.584533,BONPLAND 1546,1546,Palermo,Comuna 14,1414.0,C1414CMR
2019-03-13,185348,2019,0.0,Albañilería,-58.438788,-34.584533,BONPLAND 1546,1546,Palermo,Comuna 14,1414.0,C1414CMR
2019-02-07,185349,2019,0.0,Albañilería,-58.438788,-34.584533,BONPLAND 1546,1546,Palermo,Comuna 14,1414.0,C1414CMR
2019-05-06,192599,2019,0.0,Albañilería,-58.438788,-34.584533,BONPLAND 1546,1546,Palermo,Comuna 14,1414.0,C1414CMR
2019-06-06,203992,2019,0.0,Albañilería,-58.438788,-34.584533,BONPLAND 1546,1546,Palermo,Comuna 14,1414.0,C1414CMR
2019-06-06,211839,2019,0.0,Albañilería,-58.438788,-34.584533,BONPLAND 1546,1546,Palermo,Comuna 14,1414.0,C1414CMR
2019-02-06,173946,2018,0.0,Albañilería,-58.440627,-34.58625,BONPLAND 1379,1379,Palermo,Comuna 14,1414.0,C1414CMM
2019-03-13,185142,2019,0.0,Albañilería,-58.440627,-34.58625,BONPLAND 1379,1379,Palermo,Comuna 14,1414.0,C1414CMM
2019-05-06,192605,2019,0.0,Albañilería,-58.440627,-34.58625,BONPLAND 1379,1379,Palermo,Comuna 14,1414.0,C1414CMM
2019-03-29,158526,2018,0.0,Otros,-58.441522,-34.586808000000005,BONPLAND 1300,1300,Chacarita,Comuna 15,1414.0,C1414CML
2019-01-24,175014,2018,0.0,Inicio de Obra,-58.458505,-34.630790999999995,"BONORINO, ESTEBAN, CNEL. AV. 242",242,Flores,Comuna 7,1406.0,C1406DMF
2019-03-15,182412,2019,0.0,Inicio de Obra,-58.458505,-34.630790999999995,"BONORINO, ESTEBAN, CNEL. AV. 242",242,Flores,Comuna 7,1406.0,C1406DMF
2019-04-24,193084,2019,0.0,Inicio de Obra,-58.458505,-34.630790999999995,"BONORINO, ESTEBAN, CNEL. AV. 242",242,Flores,Comuna 7,1406.0,C1406DMF
2019-05-31,201827,2019,0.0,Inicio de Obra,-58.458505,-34.630790999999995,"BONORINO, ESTEBAN, CNEL. AV. 242",242,Flores,Comuna 7,1406.0,C1406DMF
2019-05-09,202041,2019,0.0,Demolición,-58.459019,-34.629899,"BONORINO, ESTEBAN, CNEL. AV. 169",169,Flores,Comuna 7,1406.0,C1406DMC
2019-03-26,167243,2018,0.0,Otros,-58.45179399999999,-34.640105,"BONORINO, ESTEBAN, CNEL. AV. 1138",1138,Flores,Comuna 7,1406.0,C1406DMX
2019-04-16,189272,2019,0.0,Terminaciones,-58.440001,-34.627665,"BONIFACIO, JOSE 886",886,Caballito,Comuna 6,1424.0,C1424CHR
2019-01-16,172475,2018,0.0,Terminaciones,-58.440001,-34.627665,"BONIFACIO, JOSE 886",886,Caballito,Comuna 6,1424.0,C1424CHR
2019-02-25,180960,2019,0.0,Terminaciones,-58.440001,-34.627665,"BONIFACIO, JOSE 886",886,Caballito,Comuna 6,1424.0,C1424CHR
2019-05-30,200671,2019,0.0,Terminaciones,-58.440001,-34.627665,"BONIFACIO, JOSE 886",886,Caballito,Comuna 6,1424.0,C1424CHR
2019-02-07,171513,2018,0.0,Terminaciones,-58.439262,-34.627479,"BONIFACIO, JOSE 825",825,Caballito,Comuna 6,1424.0,C1424CHQ
2019-03-07,185577,2019,0.0,Terminaciones,-58.439262,-34.627479,"BONIFACIO, JOSE 825",825,Caballito,Comuna 6,1424.0,C1424CHQ
2019-04-22,191075,2019,0.0,Terminaciones,-58.439262,-34.627479,"BONIFACIO, JOSE 825",825,Caballito,Comuna 6,1424.0,C1424CHQ
2019-05-30,201247,2019,0.0,Terminaciones,-58.439262,-34.627479,"BONIFACIO, JOSE 825",825,Caballito,Comuna 6,1424.0,C1424CHQ
2019-04-23,201249,2019,0.0,Terminaciones,-58.439262,-34.627479,"BONIFACIO, JOSE 825",825,Caballito,Comuna 6,1424.0,C1424CHQ
2019-02-01,184232,2019,0.0,Submuración y bases,-58.43851,-34.627444,"BONIFACIO, JOSE 774",774,Caballito,Comuna 6,1424.0,C1424CHP
2019-02-01,178335,2018,0.0,Submuración y bases,-58.43851,-34.627444,"BONIFACIO, JOSE 774",774,Caballito,Comuna 6,1424.0,C1424CHP
2019-02-18,184181,2019,0.0,Submuración y bases,-58.43851,-34.627444,"BONIFACIO, JOSE 774",774,Caballito,Comuna 6,1424.0,C1424CHP
2019-02-01,184182,2019,0.0,Submuración y bases,-58.43851,-34.627444,"BONIFACIO, JOSE 774",774,Caballito,Comuna 6,1424.0,C1424CHP
2019-02-01,184201,2019,0.0,Submuración y bases,-58.43851,-34.627444,"BONIFACIO, JOSE 774",774,Caballito,Comuna 6,1424.0,C1424CHP
2019-03-12,187824,2019,0.0,Submuración y bases,-58.43851,-34.627444,"BONIFACIO, JOSE 774",774,Caballito,Comuna 6,1424.0,C1424CHP
2019-03-26,192212,2019,0.0,Submuración y bases,-58.43851,-34.627444,"BONIFACIO, JOSE 774",774,Caballito,Comuna 6,1424.0,C1424CHP
2019-04-01,195620,2019,0.0,Submuración y bases,-58.43851,-34.627444,"BONIFACIO, JOSE 774",774,Caballito,Comuna 6,1424.0,C1424CHP
2019-05-17,197177,2019,0.0,Submuración y bases,-58.43851,-34.627444,"BONIFACIO, JOSE 774",774,Caballito,Comuna 6,1424.0,C1424CHP
2019-05-17,50838,2018,0.0,Submuración y bases,-58.43851,-34.627444,"BONIFACIO, JOSE 774",774,Caballito,Comuna 6,1424.0,C1424CHP
2019-05-06,199027,2019,0.0,Demolición,-58.438186,-34.627323,"BONIFACIO, JOSE 751",751,Caballito,Comuna 6,1424.0,C1424CHO
2019-05-17,204039,2019,0.0,Demolición,-58.438186,-34.627323,"BONIFACIO, JOSE 751",751,Caballito,Comuna 6,1424.0,C1424CHO
2019-05-23,51140,2019,0.0,Demolición,-58.438186,-34.627323,"BONIFACIO, JOSE 751",751,Caballito,Comuna 6,1424.0,C1424CHO
2019-02-07,98947,2018,0.0,Terminaciones,-58.43785,-34.627274,"BONIFACIO, JOSE 723",723,Caballito,Comuna 6,1424.0,C1424CHO
2019-03-11,185563,2019,0.0,Terminaciones,-58.43785,-34.627274,"BONIFACIO, JOSE 723",723,Caballito,Comuna 6,1424.0,C1424CHO
2019-05-06,191940,2019,0.0,Terminaciones,-58.43785,-34.627274,"BONIFACIO, JOSE 723",723,Caballito,Comuna 6,1424.0,C1424CHO
2019-06-06,204075,2019,0.0,Terminaciones,-58.43785,-34.627274,"BONIFACIO, JOSE 723",723,Caballito,Comuna 6,1424.0,C1424CHO
2019-04-30,199387,2019,0.0,Submuración y bases,-58.434842,-34.626908,"BONIFACIO, JOSE 542",542,Caballito,Comuna 6,1424.0,C1424CHL
2019-06-06,202983,2019,0.0,Submuración y bases,-58.434842,-34.626908,"BONIFACIO, JOSE 542",542,Caballito,Comuna 6,1424.0,C1424CHL
2019-03-11,171076,2018,0.0,Albañilería,-58.43376899999999,-34.626664,"BONIFACIO, JOSE 483",483,Caballito,Comuna 6,1424.0,C1424CHI
2019-04-30,191911,2019,0.0,Albañilería,-58.43376899999999,-34.626664,"BONIFACIO, JOSE 483",483,Caballito,Comuna 6,1424.0,C1424CHI
2019-03-11,47115,2018,0.0,Albañilería,-58.43376899999999,-34.626664,"BONIFACIO, JOSE 483",483,Caballito,Comuna 6,1424.0,C1424CHI
2019-06-06,203005,2019,0.0,Albañilería,-58.43376899999999,-34.626664,"BONIFACIO, JOSE 483",483,Caballito,Comuna 6,1424.0,C1424CHI
2019-04-30,53353,2018,0.0,Albañilería,-58.43376899999999,-34.626664,"BONIFACIO, JOSE 483",483,Caballito,Comuna 6,1424.0,C1424CHI
2019-01-10,172446,2018,0.0,Demolición,-58.46984200000001,-34.635001,"BONIFACIO, JOSE 3021",3021,Flores,Comuna 7,1406.0,C1406GYM
2019-03-13,179931,2018,0.0,Demolición,-58.46984200000001,-34.635001,"BONIFACIO, JOSE 3021",3021,Flores,Comuna 7,1406.0,C1406GYM
2019-04-25,192589,2019,0.0,Demolición,-58.46984200000001,-34.635001,"BONIFACIO, JOSE 3021",3021,Flores,Comuna 7,1406.0,C1406GYM
2019-05-02,53349,2018,0.0,Otros,-58.46905,-34.634836,"BONIFACIO, JOSE 2974",2974,Flores,Comuna 7,1406.0,C1406GYL
2019-02-07,178032,2018,0.0,Albañilería,-58.468696,-34.634727000000005,"BONIFACIO, JOSE 2948",2948,Flores,Comuna 7,1406.0,C1406GYL
2019-06-06,185398,2019,0.0,Albañilería,-58.468696,-34.634727000000005,"BONIFACIO, JOSE 2948",2948,Flores,Comuna 7,1406.0,C1406GYL
2019-05-02,201168,2019,0.0,Albañilería,-58.468696,-34.634727000000005,"BONIFACIO, JOSE 2948",2948,Flores,Comuna 7,1406.0,C1406GYL
